images_seen,value
0,4.622772693634033
256,4.615860939025879
512,4.607200622558594
768,4.586952209472656
1024,4.572586536407471
1280,4.520065784454346
1536,4.442154884338379
1792,4.339057445526123
2048,4.933598041534424
2304,4.557921886444092
2560,4.58267068862915
2816,4.588545322418213
3072,4.584883689880371
3328,4.57668399810791
3584,4.573592662811279
3840,4.550967693328857
4096,4.550021648406982
4352,4.55886173248291
4608,4.529593467712402
4864,4.534691333770752
5120,4.516016960144043
5376,4.536846160888672
5632,4.487044811248779
5888,4.505893707275391
6144,4.4759602546691895
6400,4.460200786590576
6656,4.452805042266846
6912,4.4052958488464355
7168,4.448946952819824
7315,4.3740949630737305
7571,4.253385543823242
7827,4.338926315307617
8083,4.457733154296875
8339,4.193694591522217
8595,4.208242893218994
8851,4.295103073120117
9107,4.252429485321045
9363,4.274550914764404
9619,4.155170440673828
9875,4.298290729522705
10131,4.254431247711182
10387,4.22119140625
10643,4.286838531494141
10899,4.142968654632568
11155,4.333462715148926
11411,4.251657485961914
11667,4.205528736114502
11923,4.148352146148682
12179,4.277021884918213
12435,4.246193885803223
12691,4.291625022888184
12947,4.285986423492432
13203,4.1858320236206055
13459,4.346616268157959
13715,4.283791542053223
13971,4.2234649658203125
14227,4.174796104431152
14483,4.085966110229492
14630,4.310685157775879
14886,4.224820137023926
15142,4.092124938964844
15398,4.164879322052002
15654,4.2060136795043945
15910,4.166505336761475
16166,4.260141372680664
16422,4.211695194244385
16678,4.272455215454102
16934,4.232553958892822
17190,4.2802019119262695
17446,4.214025497436523
17702,4.30049991607666
17958,4.263566493988037
18214,4.204285621643066
18470,4.210953235626221
18726,4.158322811126709
18982,4.2171149253845215
19238,4.294466972351074
19494,4.206448554992676
19750,4.31481409072876
20006,4.206058979034424
20262,4.179593563079834
20518,4.218855857849121
20774,4.251670837402344
21030,4.236930847167969
21286,4.19952917098999
21542,4.179261684417725
21798,4.325490951538086
21945,4.250466823577881
22201,4.224372386932373
22457,4.179504871368408
22713,4.158385753631592
22969,4.109018802642822
23225,4.104728698730469
23481,4.194889068603516
23737,4.260929107666016
23993,4.195089340209961
24249,4.151974201202393
24505,4.10320520401001
24761,4.047971248626709
25017,4.198739528656006
25273,4.00733757019043
25529,4.19791841506958
25785,4.354128837585449
26041,4.387405872344971
26297,4.378819942474365
26553,4.329233646392822
26809,4.309025764465332
27065,4.34457540512085
27321,4.337109565734863
27577,4.2748799324035645
27833,4.326359272003174
28089,4.236799716949463
28345,4.173740386962891
28601,4.272944927215576
28857,4.205097198486328
29113,4.156308650970459
29260,4.237093925476074
29516,4.1720476150512695
29772,4.254336833953857
30028,4.311080455780029
30284,4.194618225097656
30540,4.270601749420166
30796,4.237391948699951
31052,7.034875869750977
31308,4.273037910461426
31564,4.1645827293396
31820,4.270895957946777
32076,4.183617115020752
32332,4.349413871765137
32588,4.256982803344727
32844,4.181355953216553
33100,4.145229339599609
33356,4.175063610076904
33612,4.288398742675781
33868,4.226177215576172
34124,4.231841564178467
34380,4.258122444152832
34636,4.180347442626953
34892,4.282451629638672
35148,4.212883472442627
35404,4.1971116065979
35660,4.127829551696777
35916,4.246617317199707
36172,4.23073148727417
36428,4.2441229820251465
36575,4.169735908508301
36831,4.3061909675598145
37087,4.19848108291626
37343,4.183673858642578
37599,4.2338457107543945
37855,4.285671710968018
38111,4.107955455780029
38367,4.128427505493164
38623,4.309615135192871
38879,4.206016540527344
39135,4.29767370223999
39391,4.237843036651611
39647,4.182018756866455
39903,4.119777679443359
40159,4.248216152191162
40415,4.245114803314209
40671,4.199567794799805
40927,4.233064651489258
41183,4.220114707946777
41439,4.15486478805542
41695,4.2899088859558105
41951,4.189798831939697
42207,4.298027038574219
42463,4.294029235839844
42719,4.123348712921143
42975,4.153024196624756
43231,4.0762128829956055
43487,4.209287166595459
43743,3.9818215370178223
43890,4.220232963562012
44146,4.0920281410217285
44402,4.219470977783203
44658,4.194756984710693
44914,4.047913074493408
45170,4.128596305847168
45426,4.064789772033691
45682,4.002313613891602
45938,4.165053844451904
46194,3.9720242023468018
46450,4.0064239501953125
46706,3.947371482849121
46962,3.95750093460083
47218,3.822143316268921
47474,3.834310293197632
47730,3.843597650527954
47986,3.792405605316162
48242,3.922572135925293
48498,3.8586392402648926
48754,3.7244060039520264
49010,3.6063733100891113
49266,3.6138546466827393
49522,3.7739973068237305
49778,3.8011810779571533
50034,3.81588077545166
50290,3.7354471683502197
50546,3.5522003173828125
50802,3.4595515727996826
51058,3.795198917388916
51205,3.4597387313842773
51461,3.398676872253418
51717,3.40903639793396
51973,3.5329573154449463
52229,3.492659330368042
52485,3.254206657409668
52741,3.613032341003418
52997,3.3964457511901855
53253,3.5842225551605225
53509,3.3995516300201416
53765,3.376601219177246
54021,3.1729700565338135
54277,3.434025526046753
54533,3.4778101444244385
54789,3.3441338539123535
55045,3.3522942066192627
55301,3.234882116317749
55557,3.360679864883423
55813,3.2272815704345703
56069,3.273306369781494
56325,3.2564022541046143
56581,3.103820323944092
56837,3.117279291152954
57093,3.3036458492279053
57349,2.9857494831085205
57605,3.1914401054382324
57861,3.0645833015441895
58117,3.5226967334747314
58373,3.0744717121124268
58520,3.2101974487304688
58776,3.019758939743042
59032,3.060555934906006
59288,3.2133471965789795
59544,2.9732143878936768
59800,3.1110823154449463
60056,3.27884578704834
60312,3.1249587535858154
60568,3.0093135833740234
60824,3.0714213848114014
61080,2.9293882846832275
61336,2.964478015899658
61592,2.9406182765960693
61848,3.4040746688842773
62104,3.334951877593994
62360,3.367936134338379
62616,3.4461960792541504
62872,3.2422382831573486
63128,3.1106574535369873
63384,3.143009662628174
63640,3.0739195346832275
63896,2.905137777328491
64152,3.2780404090881348
64408,3.2038514614105225
64664,2.9575839042663574
64920,2.8105485439300537
65176,2.929546356201172
65432,2.990321159362793
65688,3.0932376384735107
65835,2.632964849472046
66091,2.796163320541382
66347,2.914904832839966
66603,3.05123233795166
